,date,region,sales
34610,2021-06-26,east,2145.0
34611,2021-06-26,west,2050.0
34636,2021-06-27,north,2095.0
34637,2021-06-27,south,2460.0
34638,2021-06-27,east,2195.0
34639,2021-06-27,west,2020.0
34664,2021-06-28,north,2185.0
34665,2021-06-28,south,2190.0
34666,2021-06-28,east,2050.0
34667,2021-06-28,west,2045.0
34692,2021-06-29,north,2155.0
34693,2021-06-29,south,2135.0
34694,2021-06-29,east,2280.0
34695,2021-06-29,west,2485.0
34720,2021-06-30,north,2040.0
34721,2021-06-30,south,2130.0
34722,2021-06-30,east,2490.0
34723,2021-06-30,west,2160.0
34748,2021-07-01,north,2065.0
34749,2021-07-01,south,2355.0
34750,2021-07-01,east,2205.0
34751,2021-07-01,west,2265.0
34776,2021-07-02,north,2005.0
34777,2021-07-02,south,2450.0
34778,2021-07-02,east,2500.0
34779,2021-07-02,west,2445.0
34804,2021-07-03,north,2460.0
34805,2021-07-03,south,2060.0
34806,2021-07-03,east,2090.0
34807,2021-07-03,west,2415.0
34832,2021-07-04,north,2395.0
34833,2021-07-04,south,2370.0
34834,2021-07-04,east,2110.0
34835,2021-07-04,west,2395.0
34860,2021-07-05,north,2205.0
34861,2021-07-05,south,2245.0
34862,2021-07-05,east,2330.0
34863,2021-07-05,west,2010.0
34888,2021-07-06,north,2430.0
34889,2021-07-06,south,2125.0
34890,2021-07-06,east,2235.0
34891,2021-07-06,west,2175.0
34916,2021-07-07,north,2460.0
34917,2021-07-07,south,2500.0
34918,2021-07-07,east,2315.0
34919,2021-07-07,west,2120.0
34944,2021-07-08,north,2040.0
34945,2021-07-08,south,2425.0
34946,2021-07-08,east,2375.0
34947,2021-07-08,west,2080.0
34972,2021-07-09,north,2105.0
34973,2021-07-09,south,2240.0
34974,2021-07-09,east,2015.0
34975,2021-07-09,west,2170.0
35000,2021-07-10,north,2195.0
35001,2021-07-10,south,2440.0
35002,2021-07-10,east,2040.0
35003,2021-07-10,west,2260.0
35028,2021-07-11,north,2170.0
35029,2021-07-11,south,2200.0
35030,2021-07-11,east,2260.0
35031,2021-07-11,west,2395.0
35056,2021-07-12,north,2010.0
35057,2021-07-12,south,2005.0
35058,2021-07-12,east,2250.0
35059,2021-07-12,west,2010.0
35084,2021-07-13,north,2145.0
35085,2021-07-13,south,2105.0
35086,2021-07-13,east,2265.0
35087,2021-07-13,west,2020.0
35112,2021-07-14,north,2295.0
35113,2021-07-14,south,2330.0
35114,2021-07-14,east,2280.0
35115,2021-07-14,west,2045.0
35140,2021-07-15,north,2375.0
35141,2021-07-15,south,2370.0
35142,2021-07-15,east,2255.0
35143,2021-07-15,west,2305.0
35168,2021-07-16,north,2440.0
35169,2021-07-16,south,2020.0
35170,2021-07-16,east,2035.0
35171,2021-07-16,west,2155.0
35196,2021-07-17,north,2145.0
35197,2021-07-17,south,2080.0
35198,2021-07-17,east,2345.0
35199,2021-07-17,west,2230.0
35224,2021-07-18,north,2375.0
35225,2021-07-18,south,2165.0
35226,2021-07-18,east,2175.0
35227,2021-07-18,west,2385.0
35252,2021-07-19,north,2295.0
35253,2021-07-19,south,2170.0
35254,2021-07-19,east,2040.0
35255,2021-07-19,west,2205.0
35280,2021-07-20,north,2435.0
35281,2021-07-20,south,2380.0
35282,2021-07-20,east,2445.0
35283,2021-07-20,west,2390.0
35308,2021-07-21,north,2115.0
35309,2021-07-21,south,2275.0
35310,2021-07-21,east,2200.0
35311,2021-07-21,west,2305.0
35336,2021-07-22,north,2280.0
35337,2021-07-22,south,2140.0
35338,2021-07-22,east,2205.0
35339,2021-07-22,west,2450.0
35364,2021-07-23,north,2060.0
35365,2021-07-23,south,2200.0
35366,2021-07-23,east,2390.0
35367,2021-07-23,west,2075.0
35392,2021-07-24,north,2015.0
35393,2021-07-24,south,2235.0
35394,2021-07-24,east,2360.0
35395,2021-07-24,west,2125.0
35420,2021-07-25,north,2235.0
35421,2021-07-25,south,2450.0
35422,2021-07-25,east,2155.0
35423,2021-07-25,west,2280.0
35448,2021-07-26,north,2285.0
35449,2021-07-26,south,2395.0
35450,2021-07-26,east,2360.0
35451,2021-07-26,west,2290.0
35476,2021-07-27,north,2440.0
35477,2021-07-27,south,2315.0
35478,2021-07-27,east,2080.0
35479,2021-07-27,west,2450.0
35504,2021-07-28,north,2165.0
35505,2021-07-28,south,2385.0
35506,2021-07-28,east,2010.0
35507,2021-07-28,west,2425.0
35532,2021-07-29,north,2125.0
35533,2021-07-29,south,2125.0
35534,2021-07-29,east,2235.0
35535,2021-07-29,west,2360.0
35560,2021-07-30,north,2005.0
35561,2021-07-30,south,2200.0
35562,2021-07-30,east,2155.0
35563,2021-07-30,west,2245.0
35588,2021-07-31,north,2220.0
35589,2021-07-31,south,2225.0
35590,2021-07-31,east,2150.0
35591,2021-07-31,west,2145.0
35616,2021-08-01,north,2070.0
35617,2021-08-01,south,2265.0
35618,2021-08-01,east,2055.0
35619,2021-08-01,west,2165.0
35644,2021-08-02,north,2280.0
35645,2021-08-02,south,2275.0
35646,2021-08-02,east,2200.0
35647,2021-08-02,west,2490.0
35672,2021-08-03,north,2350.0
35673,2021-08-03,south,2075.0
35674,2021-08-03,east,2250.0
35675,2021-08-03,west,2315.0
35700,2021-08-04,north,2480.0
35701,2021-08-04,south,2070.0
35702,2021-08-04,east,2450.0
35703,2021-08-04,west,2010.0
35728,2021-08-05,north,2420.0
35729,2021-08-05,south,2215.0
35730,2021-08-05,east,2130.0
35731,2021-08-05,west,2065.0
35756,2021-08-06,north,2060.0
35757,2021-08-06,south,2050.0
35758,2021-08-06,east,2470.0
35759,2021-08-06,west,2295.0
35784,2021-08-07,north,2230.0
35785,2021-08-07,south,2030.0
35786,2021-08-07,east,2310.0
35787,2021-08-07,west,2415.0
35812,2021-08-08,north,2480.0
35813,2021-08-08,south,2230.0
35814,2021-08-08,east,2360.0
35815,2021-08-08,west,2400.0
35840,2021-08-09,north,2165.0
35841,2021-08-09,south,2385.0
35842,2021-08-09,east,2240.0
35843,2021-08-09,west,2060.0
35868,2021-08-10,north,2295.0
35869,2021-08-10,south,2180.0
35870,2021-08-10,east,2075.0
35871,2021-08-10,west,2375.0
35896,2021-08-11,north,2250.0
35897,2021-08-11,south,2250.0
35898,2021-08-11,east,2345.0
35899,2021-08-11,west,2080.0
35924,2021-08-12,north,2495.0
35925,2021-08-12,south,2100.0
35926,2021-08-12,east,2430.0
35927,2021-08-12,west,2070.0
35952,2021-08-13,north,2285.0
35953,2021-08-13,south,2235.0
35954,2021-08-13,east,2480.0
35955,2021-08-13,west,2425.0
35980,2021-08-14,north,2095.0
35981,2021-08-14,south,2135.0
35982,2021-08-14,east,2330.0
35983,2021-08-14,west,2020.0
36008,2021-08-15,north,2060.0
36009,2021-08-15,south,2140.0
36010,2021-08-15,east,2470.0
36011,2021-08-15,west,2485.0
36036,2021-08-16,north,2040.0
36037,2021-08-16,south,2155.0
36038,2021-08-16,east,2120.0
36039,2021-08-16,west,2135.0
36064,2021-08-17,north,2395.0
36065,2021-08-17,south,2475.0
36066,2021-08-17,east,2360.0
36067,2021-08-17,west,2175.0
36092,2021-08-18,north,2490.0
36093,2021-08-18,south,2075.0
36094,2021-08-18,east,2325.0
36095,2021-08-18,west,2445.0
36120,2021-08-19,north,2080.0
36121,2021-08-19,south,2370.0
36122,2021-08-19,east,2225.0
36123,2021-08-19,west,2495.0
36148,2021-08-20,north,2160.0
36149,2021-08-20,south,2195.0
36150,2021-08-20,east,2315.0
36151,2021-08-20,west,2170.0
36176,2021-08-21,north,2230.0
36177,2021-08-21,south,2095.0
36178,2021-08-21,east,2050.0
36179,2021-08-21,west,2490.0
36204,2021-08-22,north,2095.0
36205,2021-08-22,south,2180.0
36206,2021-08-22,east,2075.0
36207,2021-08-22,west,2475.0
36232,2021-08-23,north,2020.0
36233,2021-08-23,south,2000.0
36234,2021-08-23,east,2210.0
36235,2021-08-23,west,2155.0
36260,2021-08-24,north,2215.0
36261,2021-08-24,south,2475.0
36262,2021-08-24,east,2265.0
36263,2021-08-24,west,2030.0
36288,2021-08-25,north,2020.0
36289,2021-08-25,south,2240.0
36290,2021-08-25,east,2000.0
36291,2021-08-25,west,2150.0
36316,2021-08-26,north,2370.0
36317,2021-08-26,south,2180.0
36318,2021-08-26,east,2470.0
36319,2021-08-26,west,2150.0
36344,2021-08-27,north,2170.0
36345,2021-08-27,south,2260.0
36346,2021-08-27,east,2140.0
36347,2021-08-27,west,2045.0
36372,2021-08-28,north,2490.0
36373,2021-08-28,south,2320.0
36374,2021-08-28,east,2230.0
36375,2021-08-28,west,2440.0
36400,2021-08-29,north,2185.0
36401,2021-08-29,south,2350.0
36402,2021-08-29,east,2445.0
36403,2021-08-29,west,2365.0
36428,2021-08-30,north,2065.0
36429,2021-08-30,south,2015.0
36430,2021-08-30,east,2160.0
36431,2021-08-30,west,2300.0
36456,2021-08-31,north,2045.0
36457,2021-08-31,south,2440.0
36458,2021-08-31,east,2165.0
36459,2021-08-31,west,2180.0
36484,2021-09-01,north,2330.0
36485,2021-09-01,south,2240.0
36486,2021-09-01,east,2120.0
36487,2021-09-01,west,2495.0
36512,2021-09-02,north,2080.0
36513,2021-09-02,south,2415.0
36514,2021-09-02,east,2085.0
36515,2021-09-02,west,2400.0
36540,2021-09-03,north,2255.0
36541,2021-09-03,south,2245.0
36542,2021-09-03,east,2020.0
36543,2021-09-03,west,2270.0
36568,2021-09-04,north,2395.0
36569,2021-09-04,south,2165.0
36570,2021-09-04,east,2020.0
36571,2021-09-04,west,2135.0
36596,2021-09-05,north,2330.0
36597,2021-09-05,south,2290.0
36598,2021-09-05,east,2045.0
36599,2021-09-05,west,2255.0
36624,2021-09-06,north,2345.0
36625,2021-09-06,south,2185.0
36626,2021-09-06,east,2335.0
36627,2021-09-06,west,2300.0
36652,2021-09-07,north,2040.0
36653,2021-09-07,south,2055.0
36654,2021-09-07,east,2270.0
36655,2021-09-07,west,2335.0
36680,2021-09-08,north,2425.0
36681,2021-09-08,south,2445.0
36682,2021-09-08,east,2480.0
36683,2021-09-08,west,2480.0
36708,2021-09-09,north,2000.0
36709,2021-09-09,south,2075.0
36710,2021-09-09,east,2345.0
36711,2021-09-09,west,2245.0
36736,2021-09-10,north,2070.0
36737,2021-09-10,south,2365.0
36738,2021-09-10,east,2015.0
36739,2021-09-10,west,2375.0
36764,2021-09-11,north,2270.0
36765,2021-09-11,south,2015.0
36766,2021-09-11,east,2000.0
36767,2021-09-11,west,2295.0
36792,2021-09-12,north,2435.0
36793,2021-09-12,south,2485.0
36794,2021-09-12,east,2450.0
36795,2021-09-12,west,2205.0
36820,2021-09-13,north,2415.0
36821,2021-09-13,south,2440.0
36822,2021-09-13,east,2490.0
36823,2021-09-13,west,2415.0
36848,2021-09-14,north,2260.0
36849,2021-09-14,south,2385.0
36850,2021-09-14,east,2280.0
36851,2021-09-14,west,2210.0
36876,2021-09-15,north,2070.0
36877,2021-09-15,south,2105.0
36878,2021-09-15,east,2425.0
36879,2021-09-15,west,2265.0
36904,2021-09-16,north,2190.0
36905,2021-09-16,south,2110.0
36906,2021-09-16,east,2115.0
36907,2021-09-16,west,2455.0
36932,2021-09-17,north,2270.0
36933,2021-09-17,south,2350.0
36934,2021-09-17,east,2365.0
36935,2021-09-17,west,2270.0
36960,2021-09-18,north,2200.0
36961,2021-09-18,south,2500.0
36962,2021-09-18,east,2425.0
36963,2021-09-18,west,2290.0
36988,2021-09-19,north,2460.0
36989,2021-09-19,south,2185.0
36990,2021-09-19,east,2390.0
36991,2021-09-19,west,2175.0
37016,2021-09-20,north,2480.0
37017,2021-09-20,south,2385.0
37018,2021-09-20,east,2150.0
37019,2021-09-20,west,2225.0
37044,2021-09-21,north,2395.0
37045,2021-09-21,south,2395.0
37046,2021-09-21,east,2445.0
37047,2021-09-21,west,2295.0
37072,2021-09-22,north,2285.0
37073,2021-09-22,south,2095.0
37074,2021-09-22,east,2310.0
37075,2021-09-22,west,2120.0
37100,2021-09-23,north,2075.0
37101,2021-09-23,south,2390.0
37102,2021-09-23,east,2485.0
37103,2021-09-23,west,2475.0
37128,2021-09-24,north,2225.0
37129,2021-09-24,south,2325.0
37130,2021-09-24,east,2195.0
37131,2021-09-24,west,2410.0
37156,2021-09-25,north,2285.0
37157,2021-09-25,south,2000.0
37158,2021-09-25,east,2345.0
37159,2021-09-25,west,2400.0
37184,2021-09-26,north,2260.0
37185,2021-09-26,south,2300.0
37186,2021-09-26,east,2150.0
37187,2021-09-26,west,2200.0
37212,2021-09-27,north,2140.0
37213,2021-09-27,south,2365.0
37214,2021-09-27,east,2090.0
37215,2021-09-27,west,2115.0
37240,2021-09-28,north,2070.0
37241,2021-09-28,south,2085.0
37242,2021-09-28,east,2435.0
37243,2021-09-28,west,2115.0
37268,2021-09-29,north,2340.0
37269,2021-09-29,south,2225.0
37270,2021-09-29,east,2140.0
37271,2021-09-29,west,2240.0
37296,2021-09-30,north,2000.0
37297,2021-09-30,south,2175.0
37298,2021-09-30,east,2020.0
37299,2021-09-30,west,2425.0
37324,2021-10-01,north,2350.0
37325,2021-10-01,south,2215.0
37326,2021-10-01,east,2345.0
37327,2021-10-01,west,2360.0
37352,2021-10-02,north,2370.0
37353,2021-10-02,south,2180.0
37354,2021-10-02,east,2000.0
37355,2021-10-02,west,2235.0
37380,2021-10-03,north,2055.0
37381,2021-10-03,south,2265.0
37382,2021-10-03,east,2165.0
37383,2021-10-03,west,2165.0
37408,2021-10-04,north,2135.0
37409,2021-10-04,south,2395.0
37410,2021-10-04,east,2240.0
37411,2021-10-04,west,2295.0
37436,2021-10-05,north,2425.0
37437,2021-10-05,south,2255.0
37438,2021-10-05,east,2145.0
37439,2021-10-05,west,2000.0
37464,2021-10-06,north,2090.0
37465,2021-10-06,south,2390.0
37466,2021-10-06,east,2120.0
37467,2021-10-06,west,2405.0
37492,2021-10-07,north,2370.0
37493,2021-10-07,south,2080.0
37494,2021-10-07,east,2160.0
37495,2021-10-07,west,2270.0
37520,2021-10-08,north,2455.0
37521,2021-10-08,south,2360.0
37522,2021-10-08,east,2085.0
37523,2021-10-08,west,2045.0
37548,2021-10-09,north,2260.0
37549,2021-10-09,south,2300.0
37550,2021-10-09,east,2065.0
37551,2021-10-09,west,2025.0
37576,2021-10-10,north,2400.0
37577,2021-10-10,south,2255.0
37578,2021-10-10,east,2335.0
37579,2021-10-10,west,2460.0
37604,2021-10-11,north,2120.0
37605,2021-10-11,south,2230.0
37606,2021-10-11,east,2195.0
37607,2021-10-11,west,2205.0
37632,2021-10-12,north,2105.0
37633,2021-10-12,south,2105.0
37634,2021-10-12,east,2065.0
37635,2021-10-12,west,2005.0
37660,2021-10-13,north,2205.0
37661,2021-10-13,south,2495.0
37662,2021-10-13,east,2125.0
37663,2021-10-13,west,2410.0
37688,2021-10-14,north,2320.0
37689,2021-10-14,south,2010.0
37690,2021-10-14,east,2330.0
37691,2021-10-14,west,2275.0
37716,2021-10-15,north,2305.0
37717,2021-10-15,south,2425.0
37718,2021-10-15,east,2310.0
37719,2021-10-15,west,2090.0
37744,2021-10-16,north,2485.0
37745,2021-10-16,south,2415.0
37746,2021-10-16,east,2395.0
37747,2021-10-16,west,2090.0
37772,2021-10-17,north,2010.0
37773,2021-10-17,south,2085.0
37774,2021-10-17,east,2250.0
37775,2021-10-17,west,2450.0
37800,2021-10-18,north,2230.0
37801,2021-10-18,south,2310.0
37802,2021-10-18,east,2005.0
37803,2021-10-18,west,2025.0
37828,2021-10-19,north,2085.0
37829,2021-10-19,south,2275.0
37830,2021-10-19,east,2220.0
37831,2021-10-19,west,2395.0
37856,2021-10-20,north,2070.0
37857,2021-10-20,south,2210.0
37858,2021-10-20,east,2290.0
37859,2021-10-20,west,2380.0
37884,2021-10-21,north,2475.0
37885,2021-10-21,south,2175.0
37886,2021-10-21,east,2015.0
37887,2021-10-21,west,2115.0
37912,2021-10-22,north,2030.0
37913,2021-10-22,south,2400.0
37914,2021-10-22,east,2180.0
37915,2021-10-22,west,2345.0
37940,2021-10-23,north,2485.0
37941,2021-10-23,south,2225.0
37942,2021-10-23,east,2095.0
37943,2021-10-23,west,2350.0
37968,2021-10-24,north,2315.0
37969,2021-10-24,south,2155.0
37970,2021-10-24,east,2305.0
37971,2021-10-24,west,2250.0
37996,2021-10-25,north,2470.0
37997,2021-10-25,south,2135.0
37998,2021-10-25,east,2255.0
37999,2021-10-25,west,2270.0
38024,2021-10-26,north,2410.0
38025,2021-10-26,south,2490.0
38026,2021-10-26,east,2250.0
38027,2021-10-26,west,2220.0
38052,2021-10-27,north,2145.0
38053,2021-10-27,south,2145.0
38054,2021-10-27,east,2450.0
38055,2021-10-27,west,2090.0
38080,2021-10-28,north,2165.0
38081,2021-10-28,south,2355.0
38082,2021-10-28,east,2315.0
38083,2021-10-28,west,2300.0
38108,2021-10-29,north,2225.0
38109,2021-10-29,south,2175.0
38110,2021-10-29,east,2435.0
38111,2021-10-29,west,2035.0
38136,2021-10-30,north,2430.0
38137,2021-10-30,south,2180.0
38138,2021-10-30,east,2060.0
38139,2021-10-30,west,2470.0
38164,2021-10-31,north,2400.0
38165,2021-10-31,south,2220.0
38166,2021-10-31,east,2395.0
38167,2021-10-31,west,2120.0
38192,2021-11-01,north,2080.0
38193,2021-11-01,south,2445.0
38194,2021-11-01,east,2415.0
38195,2021-11-01,west,2355.0
38220,2021-11-02,north,2405.0
38221,2021-11-02,south,2120.0
38222,2021-11-02,east,2195.0
38223,2021-11-02,west,2025.0
38248,2021-11-03,north,2305.0
38249,2021-11-03,south,2035.0
38250,2021-11-03,east,2085.0
38251,2021-11-03,west,2285.0
38276,2021-11-04,north,2205.0
38277,2021-11-04,south,2155.0
38278,2021-11-04,east,2105.0
38279,2021-11-04,west,2085.0
38304,2021-11-05,north,2475.0
38305,2021-11-05,south,2425.0
38306,2021-11-05,east,2330.0
38307,2021-11-05,west,2205.0
38332,2021-11-06,north,2235.0
38333,2021-11-06,south,2050.0
38334,2021-11-06,east,2455.0
38335,2021-11-06,west,2065.0
38360,2021-11-07,north,2210.0
38361,2021-11-07,south,2065.0
38362,2021-11-07,east,2215.0
38363,2021-11-07,west,2275.0
38388,2021-11-08,north,2005.0
38389,2021-11-08,south,2120.0
38390,2021-11-08,east,2140.0
38391,2021-11-08,west,2260.0
38416,2021-11-09,north,2165.0
38417,2021-11-09,south,2000.0
38418,2021-11-09,east,2435.0
38419,2021-11-09,west,2250.0
38444,2021-11-10,north,2485.0
38445,2021-11-10,south,2090.0
38446,2021-11-10,east,2025.0
38447,2021-11-10,west,2365.0
38472,2021-11-11,north,2150.0
38473,2021-11-11,south,2160.0
38474,2021-11-11,east,2035.0
38475,2021-11-11,west,2445.0
38500,2021-11-12,north,2350.0
38501,2021-11-12,south,2130.0
38502,2021-11-12,east,2045.0
38503,2021-11-12,west,2490.0
38528,2021-11-13,north,2315.0
38529,2021-11-13,south,2210.0
38530,2021-11-13,east,2345.0
38531,2021-11-13,west,2285.0
38556,2021-11-14,north,2225.0
38557,2021-11-14,south,2190.0
38558,2021-11-14,east,2495.0
38559,2021-11-14,west,2485.0
38584,2021-11-15,north,2105.0
38585,2021-11-15,south,2425.0
38586,2021-11-15,east,2155.0
38587,2021-11-15,west,2495.0
38612,2021-11-16,north,2485.0
38613,2021-11-16,south,2225.0
38614,2021-11-16,east,2315.0
38615,2021-11-16,west,2300.0
38640,2021-11-17,north,2165.0
38641,2021-11-17,south,2240.0
38642,2021-11-17,east,2290.0
38643,2021-11-17,west,2025.0
38668,2021-11-18,north,2080.0
38669,2021-11-18,south,2325.0
38670,2021-11-18,east,2105.0
38671,2021-11-18,west,2245.0
38696,2021-11-19,north,2180.0
38697,2021-11-19,south,2180.0
38698,2021-11-19,east,2345.0
38699,2021-11-19,west,2435.0
38724,2021-11-20,north,2490.0
38725,2021-11-20,south,2160.0
38726,2021-11-20,east,2460.0
38727,2021-11-20,west,2040.0
38752,2021-11-21,north,2010.0
38753,2021-11-21,south,2440.0
38754,2021-11-21,east,2190.0
38755,2021-11-21,west,2365.0
38780,2021-11-22,north,2145.0
38781,2021-11-22,south,2420.0
38782,2021-11-22,east,2200.0
38783,2021-11-22,west,2075.0
38808,2021-11-23,north,2075.0
38809,2021-11-23,south,2450.0
38810,2021-11-23,east,2280.0
38811,2021-11-23,west,2220.0
38836,2021-11-24,north,2410.0
38837,2021-11-24,south,2015.0
38838,2021-11-24,east,2020.0
38839,2021-11-24,west,2060.0
38864,2021-11-25,north,2410.0
38865,2021-11-25,south,2485.0
38866,2021-11-25,east,2445.0
38867,2021-11-25,west,2285.0
38892,2021-11-26,north,2490.0
38893,2021-11-26,south,2215.0
38894,2021-11-26,east,2015.0
38895,2021-11-26,west,2070.0
38920,2021-11-27,north,2170.0
38921,2021-11-27,south,2235.0
38922,2021-11-27,east,2145.0
38923,2021-11-27,west,2370.0
38948,2021-11-28,north,2035.0
38949,2021-11-28,south,2335.0
38950,2021-11-28,east,2390.0
38951,2021-11-28,west,2500.0
38976,2021-11-29,north,2180.0
38977,2021-11-29,south,2495.0
38978,2021-11-29,east,2170.0
38979,2021-11-29,west,2275.0
39004,2021-11-30,north,2265.0
39005,2021-11-30,south,2035.0
39006,2021-11-30,east,2480.0
39007,2021-11-30,west,2390.0
39032,2021-12-01,north,2415.0
39033,2021-12-01,south,2275.0
39034,2021-12-01,east,2100.0
39035,2021-12-01,west,2105.0
39060,2021-12-02,north,2330.0
39061,2021-12-02,south,2170.0
39062,2021-12-02,east,2460.0
39063,2021-12-02,west,2200.0
39088,2021-12-03,north,2225.0
39089,2021-12-03,south,2350.0
39090,2021-12-03,east,2125.0
39091,2021-12-03,west,2245.0
39116,2021-12-04,north,2025.0
39117,2021-12-04,south,2010.0
39118,2021-12-04,east,2005.0
39119,2021-12-04,west,2455.0
39144,2021-12-05,north,2130.0
39145,2021-12-05,south,2445.0
39146,2021-12-05,east,2190.0
39147,2021-12-05,west,2265.0
39172,2021-12-06,north,2380.0
39173,2021-12-06,south,2235.0
39174,2021-12-06,east,2200.0
39175,2021-12-06,west,2200.0
39200,2021-12-07,north,2090.0
39201,2021-12-07,south,2165.0
39202,2021-12-07,east,2300.0
39203,2021-12-07,west,2400.0
39228,2021-12-08,north,2135.0
39229,2021-12-08,south,2315.0
39230,2021-12-08,east,2375.0
39231,2021-12-08,west,2080.0
39256,2021-12-09,north,2270.0
39257,2021-12-09,south,2430.0
39258,2021-12-09,east,2335.0
39259,2021-12-09,west,2065.0
39284,2021-12-10,north,2235.0
39285,2021-12-10,south,2375.0
39286,2021-12-10,east,2400.0
39287,2021-12-10,west,2305.0
39312,2021-12-11,north,2310.0
39313,2021-12-11,south,2155.0
39314,2021-12-11,east,2435.0
39315,2021-12-11,west,2165.0
39340,2021-12-12,north,2225.0
39341,2021-12-12,south,2055.0
39342,2021-12-12,east,2235.0
39343,2021-12-12,west,2295.0
39368,2021-12-13,north,2040.0
39369,2021-12-13,south,2320.0
39370,2021-12-13,east,2110.0
39371,2021-12-13,west,2180.0
39396,2021-12-14,north,2360.0
39397,2021-12-14,south,2420.0
39398,2021-12-14,east,2370.0
39399,2021-12-14,west,2335.0
39424,2021-12-15,north,2485.0
39425,2021-12-15,south,2495.0
39426,2021-12-15,east,2365.0
39427,2021-12-15,west,2155.0
39452,2021-12-16,north,2385.0
39453,2021-12-16,south,2385.0
39454,2021-12-16,east,2435.0
39455,2021-12-16,west,2290.0
39480,2021-12-17,north,2210.0
39481,2021-12-17,south,2085.0
39482,2021-12-17,east,2090.0
39483,2021-12-17,west,2370.0
39508,2021-12-18,north,2145.0
39509,2021-12-18,south,2210.0
39510,2021-12-18,east,2380.0
39511,2021-12-18,west,2455.0
39536,2021-12-19,north,2270.0
39537,2021-12-19,south,2040.0
39538,2021-12-19,east,2180.0
39539,2021-12-19,west,2500.0
39564,2021-12-20,north,2115.0
39565,2021-12-20,south,2325.0
39566,2021-12-20,east,2250.0
39567,2021-12-20,west,2180.0
39592,2021-12-21,north,2330.0
39593,2021-12-21,south,2075.0
39594,2021-12-21,east,2355.0
39595,2021-12-21,west,2355.0
39620,2021-12-22,north,2205.0
39621,2021-12-22,south,2155.0
39622,2021-12-22,east,2010.0
39623,2021-12-22,west,2005.0
39648,2021-12-23,north,2410.0
39649,2021-12-23,south,2265.0
39650,2021-12-23,east,2205.0
39651,2021-12-23,west,2115.0
39676,2021-12-24,north,2050.0
39677,2021-12-24,south,2135.0
39678,2021-12-24,east,2440.0
39679,2021-12-24,west,2360.0
39704,2021-12-25,north,2405.0
39705,2021-12-25,south,2115.0
39706,2021-12-25,east,2085.0
39707,2021-12-25,west,2290.0
39732,2021-12-26,north,2245.0
39733,2021-12-26,south,2460.0
39734,2021-12-26,east,2450.0
39735,2021-12-26,west,2310.0
39760,2021-12-27,north,2370.0
39761,2021-12-27,south,2040.0
39762,2021-12-27,east,2415.0
39763,2021-12-27,west,2015.0
39788,2021-12-28,north,2245.0
39789,2021-12-28,south,2120.0
39790,2021-12-28,east,2415.0
39791,2021-12-28,west,2295.0
39816,2021-12-29,north,2445.0
39817,2021-12-29,south,2215.0
39818,2021-12-29,east,2285.0
39819,2021-12-29,west,2395.0
39844,2021-12-30,north,2435.0
39845,2021-12-30,south,2400.0
39846,2021-12-30,east,2260.0
39847,2021-12-30,west,2315.0
39872,2021-12-31,north,2315.0
39873,2021-12-31,south,2175.0
39874,2021-12-31,east,2295.0
39875,2021-12-31,west,2055.0
39900,2022-01-01,north,2130.0
39901,2022-01-01,south,2480.0
39902,2022-01-01,east,2190.0
39903,2022-01-01,west,2170.0
39928,2022-01-02,north,2160.0
39929,2022-01-02,south,2120.0
39930,2022-01-02,east,2110.0
39931,2022-01-02,west,2080.0
39956,2022-01-03,north,2050.0
39957,2022-01-03,south,2150.0
39958,2022-01-03,east,2440.0
39959,2022-01-03,west,2055.0
39984,2022-01-04,north,2405.0
39985,2022-01-04,south,2020.0
39986,2022-01-04,east,2010.0
39987,2022-01-04,west,2005.0
40012,2022-01-05,north,2480.0
40013,2022-01-05,south,2360.0
40014,2022-01-05,east,2025.0
40015,2022-01-05,west,2275.0
40040,2022-01-06,north,2245.0
40041,2022-01-06,south,2060.0
40042,2022-01-06,east,2290.0
40043,2022-01-06,west,2205.0
40068,2022-01-07,north,2065.0
40069,2022-01-07,south,2050.0
40070,2022-01-07,east,2180.0
40071,2022-01-07,west,2135.0
40096,2022-01-08,north,2370.0
40097,2022-01-08,south,2245.0
40098,2022-01-08,east,2070.0
40099,2022-01-08,west,2395.0
40124,2022-01-09,north,2490.0
40125,2022-01-09,south,2105.0
40126,2022-01-09,east,2335.0
40127,2022-01-09,west,2250.0
40152,2022-01-10,north,2240.0
40153,2022-01-10,south,2090.0
40154,2022-01-10,east,2370.0
40155,2022-01-10,west,2315.0
40180,2022-01-11,north,2000.0
40181,2022-01-11,south,2075.0
40182,2022-01-11,east,2305.0
40183,2022-01-11,west,2145.0
40208,2022-01-12,north,2050.0
40209,2022-01-12,south,2260.0
40210,2022-01-12,east,2095.0
40211,2022-01-12,west,2500.0
40236,2022-01-13,north,2260.0
40237,2022-01-13,south,2365.0
40238,2022-01-13,east,2485.0
40239,2022-01-13,west,2180.0
40264,2022-01-14,north,2245.0
40265,2022-01-14,south,2225.0
40266,2022-01-14,east,2080.0
40267,2022-01-14,west,2250.0
40292,2022-01-15,north,2115.0
40293,2022-01-15,south,2145.0
40294,2022-01-15,east,2130.0
40295,2022-01-15,west,2120.0
40320,2022-01-16,north,2315.0
40321,2022-01-16,south,2410.0
40322,2022-01-16,east,2290.0
40323,2022-01-16,west,2150.0
40348,2022-01-17,north,2295.0
40349,2022-01-17,south,2015.0
40350,2022-01-17,east,2070.0
40351,2022-01-17,west,2095.0
40376,2022-01-18,north,2045.0
